rank	word	freq	cum_freq	cum_pct
2603	入	44	1149358	83.0526
2604	这条	44	1149402	83.0558
2605	明早	44	1149446	83.0590
2606	吸引	44	1149490	83.0622
2607	大二	44	1149534	83.0654
2608	大声	44	1149578	83.0685
2609	我过	44	1149622	83.0717
2610	农历	44	1149666	83.0749
2611	半小时	44	1149710	83.0781
2612	喃	44	1149754	83.0813
2613	周二	44	1149798	83.0844
2614	三观	44	1149842	83.0876
2615	耐心	44	1149886	83.0908
2616	粥	44	1149930	83.0940
2617	老鼠	44	1149974	83.0972
2618	买买	44	1150018	83.1003
2619	三亚	43	1150061	83.1034
2620	痘痘	43	1150104	83.1065
2621	何时	43	1150147	83.1097
2622	搞定	43	1150190	83.1128
2623	听不懂	43	1150233	83.1159
2624	曾	43	1150276	83.1190
2625	没说	43	1150319	83.1221
2626	阅读	43	1150362	83.1252
2627	不停	43	1150405	83.1283
2628	宝贝儿	43	1150448	83.1314
2629	艺术	43	1150491	83.1345
2630	勾搭	43	1150534	83.1376
2631	项目	43	1150577	83.1407
2632	没钱	43	1150620	83.1438
2633	第二个	43	1150663	83.1469
2634	人物	43	1150706	83.1500
2635	敢不敢	43	1150749	83.1532
2636	交给	43	1150792	83.1563
2637	自	43	1150835	83.1594
2638	收费	43	1150878	83.1625
2639	同款	43	1150921	83.1656
2640	之一	43	1150964	83.1687
2641	别想	43	1151007	83.1718
2642	记性	43	1151050	83.1749
2643	合照	43	1151093	83.1780
2644	多吃点	43	1151136	83.1811
2645	立马	43	1151179	83.1842
2646	一脸	43	1151222	83.1873
2647	难看	43	1151265	83.1904
2648	饱	43	1151308	83.1935
2649	形象	43	1151351	83.1967
2650	他俩	43	1151394	83.1998
2651	骄傲	43	1151437	83.2029
2652	魅力	43	1151480	83.2060
2653	技能	43	1151523	83.2091
2654	下车	43	1151566	83.2122
2655	充实	43	1151609	83.2153
2656	抄袭	43	1151652	83.2184
2657	打击	43	1151695	83.2215
2658	盒子	43	1151738	83.2246
2659	博	43	1151781	83.2277
2660	冒	42	1151823	83.2308
2661	签	42	1151865	83.2338
2662	心痛	42	1151907	83.2368
2663	宅	42	1151949	83.2399
2664	下学期	42	1151991	83.2429
2665	水印	42	1152033	83.2459
2666	不服	42	1152075	83.2490
2667	早早	42	1152117	83.2520
2668	任务	42	1152159	83.2550
2669	一首	42	1152201	83.2581
2670	打错	42	1152243	83.2611
2671	砖	42	1152285	83.2641
2672	蛇	42	1152327	83.2672
2673	传	42	1152369	83.2702
2674	功能	42	1152411	83.2732
2675	及	42	1152453	83.2763
2676	悲剧	42	1152495	83.2793
2677	方面	42	1152537	83.2824
2678	太贵	42	1152579	83.2854
2679	用心	42	1152621	83.2884
2680	今天下午	42	1152663	83.2915
2681	一夜	42	1152705	83.2945
2682	导演	42	1152747	83.2975
2683	细	42	1152789	83.3006
2684	拜拜	42	1152831	83.3036
2685	我点	42	1152873	83.3066
2686	深夜	42	1152915	83.3097
2687	耳机	42	1152957	83.3127
2688	乐	42	1152999	83.3157
2689	回不去	42	1153041	83.3188
2690	国际	42	1153083	83.3218
2691	阳台	42	1153125	83.3248
2692	面子	42	1153167	83.3279
2693	网站	42	1153209	83.3309
2694	好孩子	42	1153251	83.3339
2695	逛逛	42	1153293	83.3370
2696	出轨	42	1153335	83.3400
2697	不得不	42	1153377	83.3431
2698	指导	42	1153419	83.3461
2699	力量	42	1153461	83.3491
2700	配合	42	1153503	83.3522
2701	早晨	42	1153545	83.3552
2702	时刻	42	1153587	83.3582
2703	上车	42	1153629	83.3613
2704	豆豆	42	1153671	83.3643
2705	天空	42	1153713	83.3673
2706	吃完饭	42	1153755	83.3704
2707	理想	42	1153797	83.3734
2708	千玺	42	1153839	83.3764
2709	男主	42	1153881	83.3795
2710	承受	42	1153923	83.3825
2711	演技	42	1153965	83.3855
2712	痘	41	1154006	83.3885
2713	华为	41	1154047	83.3915
2714	浙江	41	1154088	83.3944
2715	公里	41	1154129	83.3974
2716	高富帅	41	1154170	83.4004
2717	萝卜	41	1154211	83.4033
2718	抓紧	41	1154252	83.4063
2719	语言	41	1154293	83.4092
2720	泪	41	1154334	83.4122
2721	甚	41	1154375	83.4152
2722	篮球	41	1154416	83.4181
2723	麻辣烫	41	1154457	83.4211
2724	都行	41	1154498	83.4241
2725	即使	41	1154539	83.4270
2726	宝	41	1154580	83.4300
2727	套	41	1154621	83.4329
2728	其他人	41	1154662	83.4359
2729	烊	41	1154703	83.4389
2730	咋啦	41	1154744	83.4418
2731	屏蔽	41	1154785	83.4448
2732	所谓	41	1154826	83.4478
2733	做人	41	1154867	83.4507
2734	出国	41	1154908	83.4537
2735	晨晨	41	1154949	83.4566
2736	体育	41	1154990	83.4596
2737	静静	41	1155031	83.4626
2738	记忆	41	1155072	83.4655
2739	教室	41	1155113	83.4685
2740	前任	41	1155154	83.4715
2741	审美	41	1155195	83.4744
2742	不动	41	1155236	83.4774
2743	趁	41	1155277	83.4803
2744	这事	41	1155318	83.4833
2745	意识	41	1155359	83.4863
2746	小编	41	1155400	83.4892
2747	娘娘	41	1155441	83.4922
2748	肌肉	41	1155482	83.4952
2749	收获	41	1155523	83.4981
2750	拆	41	1155564	83.5011
2751	螃蟹	41	1155605	83.5040
2752	冰箱	40	1155645	83.5069
2753	玉米	40	1155685	83.5098
2754	就是说	40	1155725	83.5127
2755	悲	40	1155765	83.5156
2756	检查	40	1155805	83.5185
2757	答应	40	1155845	83.5214
2758	所有人	40	1155885	83.5243
2759	完蛋	40	1155925	83.5272
2760	差距	40	1155965	83.5301
2761	合作	40	1156005	83.5330
2762	怕怕	40	1156045	83.5358
2763	感慨	40	1156085	83.5387
2764	差评	40	1156125	83.5416
2765	气死	40	1156165	83.5445
2766	设置	40	1156205	83.5474
2767	太美	40	1156245	83.5503
2768	正式	40	1156285	83.5532
2769	报告	40	1156325	83.5561
2770	遥远	40	1156365	83.5590
2771	千万别	40	1156405	83.5619
2772	仇恨	40	1156445	83.5647
2773	相	40	1156485	83.5676
2774	营养	40	1156525	83.5705
2775	隔	40	1156565	83.5734
2776	餐厅	40	1156605	83.5763
2777	非要	40	1156645	83.5792
2778	挑战	40	1156685	83.5821
2779	打折	40	1156725	83.5850
2780	最帅	40	1156765	83.5879
2781	困难	40	1156805	83.5908
2782	小小	40	1156845	83.5937
2783	题	40	1156885	83.5965
2784	喝多	40	1156925	83.5994
2785	充满	40	1156965	83.6023
2786	画画	40	1157005	83.6052
2787	测试	40	1157045	83.6081
2788	服务	40	1157085	83.6110
2789	愿望	40	1157125	83.6139
2790	一米	40	1157165	83.6168
2791	巨	40	1157205	83.6197
2792	他家	40	1157245	83.6226
2793	酒吧	40	1157285	83.6254
2794	下个	40	1157325	83.6283
2795	幽默	40	1157365	83.6312
2796	纹身	40	1157405	83.6341
2797	看不出来	40	1157445	83.6370
2798	同志	40	1157485	83.6399
2799	绿色	40	1157525	83.6428
2800	要来	40	1157565	83.6457
2801	量	40	1157605	83.6486
2802	合影	40	1157645	83.6515
2803	弱	40	1157685	83.6543
2804	资料	40	1157725	83.6572
2805	特产	40	1157765	83.6601
2806	宽	40	1157805	83.6630
2807	两只	40	1157845	83.6659
2808	迷	40	1157885	83.6688
2809	灵魂	40	1157925	83.6717
2810	刮	40	1157965	83.6746
2811	四级	40	1158005	83.6775
2812	并且	40	1158045	83.6804
2813	力气	40	1158085	83.6833
2814	循环	40	1158125	83.6861
2815	第	40	1158165	83.6890
2816	同一个	40	1158205	83.6919
2817	树	40	1158245	83.6948
2818	道歉	39	1158284	83.6976
2819	西藏	39	1158323	83.7005
2820	即将	39	1158362	83.7033
2821	天生	39	1158401	83.7061
2822	追星	39	1158440	83.7089
2823	冷静	39	1158479	83.7117
2824	有缘	39	1158518	83.7145
2825	类型	39	1158557	83.7174
2826	搬家	39	1158596	83.7202
2827	拉肚子	39	1158635	83.7230
2828	版本	39	1158674	83.7258
2829	姿势	39	1158713	83.7286
2830	赞同	39	1158752	83.7314
2831	打游戏	39	1158791	83.7343
2832	换成	39	1158830	83.7371
2833	摆	39	1158869	83.7399
2834	形容	39	1158908	83.7427
2835	那条	39	1158947	83.7455
2836	台	39	1158986	83.7484
2837	瑜伽	39	1159025	83.7512
2838	伞	39	1159064	83.7540
2839	不好玩	39	1159103	83.7568
2840	猫猫	39	1159142	83.7596
2841	樱桃	39	1159181	83.7624
2842	攻击	39	1159220	83.7653
2843	信心	39	1159259	83.7681
2844	钻	39	1159298	83.7709
2845	晒太阳	39	1159337	83.7737
2846	小白	39	1159376	83.7765
2847	理智	39	1159415	83.7794
2848	大头	39	1159454	83.7822
2849	符合	39	1159493	83.7850
2850	洗脸	39	1159532	83.7878
2851	锁	39	1159571	83.7906
2852	剁	39	1159610	83.7934
2853	陌生人	39	1159649	83.7963
2854	造型	39	1159688	83.7991
2855	圣诞	39	1159727	83.8019
2856	胆子	39	1159766	83.8047
2857	脱单	39	1159805	83.8075
2858	七月	39	1159844	83.8104
2859	干活	39	1159883	83.8132
2860	一碗	39	1159922	83.8160
2861	好歹	39	1159961	83.8188
2862	周四	39	1160000	83.8216
2863	校友	39	1160039	83.8244
2864	海边	39	1160078	83.8273
2865	心思	39	1160117	83.8301
2866	以及	39	1160156	83.8329
2867	外婆	39	1160195	83.8357
2868	没意思	39	1160234	83.8385
2869	太热	39	1160273	83.8414
2870	孤单	39	1160312	83.8442
2871	某个	39	1160351	83.8470
2872	头疼	39	1160390	83.8498
2873	专辑	39	1160429	83.8526
2874	家乡	39	1160468	83.8554
2875	彻底	39	1160507	83.8583
2876	演出	39	1160546	83.8611
2877	好处	39	1160585	83.8639
2878	一本	39	1160624	83.8667
2879	观点	39	1160663	83.8695
2880	杯子	39	1160702	83.8724
2881	好几年	39	1160741	83.8752
2882	提高	39	1160780	83.8780
2883	酸	39	1160819	83.8808
2884	攻略	39	1160858	83.8836
2885	一下子	38	1160896	83.8864
2886	件	38	1160934	83.8891
2887	那时	38	1160972	83.8919
2888	表扬	38	1161010	83.8946
2889	很瘦	38	1161048	83.8974
2890	熊猫	38	1161086	83.9001
2891	行动	38	1161124	83.9029
2892	端午	38	1161162	83.9056
2893	拽	38	1161200	83.9083
2894	法国	38	1161238	83.9111
2895	若	38	1161276	83.9138
2896	外地	38	1161314	83.9166
2897	门票	38	1161352	83.9193
2898	领	38	1161390	83.9221
2899	命	38	1161428	83.9248
2900	毁	38	1161466	83.9276
2901	妆	38	1161504	83.9303
2902	年代	38	1161542	83.9331
2903	八	38	1161580	83.9358
2904	化妆品	38	1161618	83.9385
2905	幻想	38	1161656	83.9413
2906	真不知道	38	1161694	83.9440
2907	后期	38	1161732	83.9468
2908	经济	38	1161770	83.9495
2909	喝水	38	1161808	83.9523
2910	女王	38	1161846	83.9550
2911	蛋蛋	38	1161884	83.9578
2912	单反	38	1161922	83.9605
2913	银	38	1161960	83.9633
2914	这周	38	1161998	83.9660
2915	男女	38	1162036	83.9688
2916	客服	38	1162074	83.9715
2917	知	38	1162112	83.9742
2918	悄悄	38	1162150	83.9770
2919	睡衣	38	1162188	83.9797
2920	凑	38	1162226	83.9825
2921	同桌	38	1162264	83.9852
2922	睡前	38	1162302	83.9880
2923	分析	38	1162340	83.9907
2924	长春	38	1162378	83.9935
2925	段子	38	1162416	83.9962
2926	瘦子	38	1162454	83.9990
2927	稳定	38	1162492	84.0017
2928	犹豫	38	1162530	84.0044
2929	智齿	38	1162568	84.0072
2930	公平	38	1162606	84.0099
2931	高端	38	1162644	84.0127
2932	将来	38	1162682	84.0154
2933	想来	38	1162720	84.0182
2934	矫情	38	1162758	84.0209
2935	酸奶	38	1162796	84.0237
2936	乃	38	1162834	84.0264
2937	事业	38	1162872	84.0292
2938	勾引	38	1162910	84.0319
2939	电梯	38	1162948	84.0347
2940	前男友	38	1162986	84.0374
2941	有关	38	1163024	84.0401
2942	薄	38	1163062	84.0429
2943	安心	38	1163100	84.0456
2944	五年	38	1163138	84.0484
2945	队友	38	1163176	84.0511
2946	公交车	38	1163214	84.0539
2947	情	38	1163252	84.0566
2948	好笑	38	1163290	84.0594
2949	调戏	38	1163328	84.0621
2950	哄	38	1163366	84.0649
2951	取	37	1163403	84.0675
2952	老人	37	1163440	84.0702
2953	等于	37	1163477	84.0729
2954	莫名	37	1163514	84.0756
2955	错误	37	1163551	84.0782
2956	沟通	37	1163588	84.0809
2957	友	37	1163625	84.0836
2958	保存	37	1163662	84.0862
2959	起不来	37	1163699	84.0889
2960	接下来	37	1163736	84.0916
2961	纯	37	1163773	84.0943
2962	英文	37	1163810	84.0969
2963	不造	37	1163847	84.0996
2964	翻牌	37	1163884	84.1023
2965	你老	37	1163921	84.1050
2966	抄	37	1163958	84.1076
2967	猪猪	37	1163995	84.1103
2968	精	37	1164032	84.1130
2969	类似	37	1164069	84.1157
2970	穿衣服	37	1164106	84.1183
2971	闺女	37	1164143	84.1210
2972	一秒	37	1164180	84.1237
2973	宵夜	37	1164217	84.1264
2974	达到	37	1164254	84.1290
2975	城	37	1164291	84.1317
2976	满分	37	1164328	84.1344
2977	回归	37	1164365	84.1370
2978	远离	37	1164402	84.1397
2979	顺其自然	37	1164439	84.1424
2980	一枚	37	1164476	84.1451
2981	自带	37	1164513	84.1477
2982	大事	37	1164550	84.1504
2983	美人	37	1164587	84.1531
2984	外	37	1164624	84.1558
2985	仿佛	37	1164661	84.1584
2986	鲜肉	37	1164698	84.1611
2987	雪糕	37	1164735	84.1638
2988	文	37	1164772	84.1665
2989	主	37	1164809	84.1691
2990	好消息	37	1164846	84.1718
2991	准	37	1164883	84.1745
2992	好了吗	37	1164920	84.1771
2993	口水	37	1164957	84.1798
2994	哥们	37	1164994	84.1825
2995	很久	37	1165031	84.1852
2996	进步	37	1165068	84.1878
2997	敲	37	1165105	84.1905
2998	老妈	37	1165142	84.1932
2999	早睡早起	37	1165179	84.1959
3000	没去	37	1165216	84.1985
3001	讲话	37	1165253	84.2012
3002	年前	37	1165290	84.2039
3003	甚至	37	1165327	84.2066
3004	庆祝	37	1165364	84.2092
3005	代购	37	1165401	84.2119
3006	呀呀	37	1165438	84.2146
3007	撒子	37	1165475	84.2173
3008	讲真	37	1165512	84.2199
3009	良心	37	1165549	84.2226
3010	移动	37	1165586	84.2253
3011	中文	37	1165623	84.2279
3012	在乎	37	1165660	84.2306
3013	攒	37	1165697	84.2333
3014	马赛克	37	1165734	84.2360
3015	鸡腿	37	1165771	84.2386
3016	太少	37	1165808	84.2413
3017	休假	37	1165845	84.2440
3018	仔	36	1165881	84.2466
3019	兰州	36	1165917	84.2492
3020	感到	36	1165953	84.2518
3021	祝你好运	36	1165989	84.2544
3022	不用谢	36	1166025	84.2570
3023	戒	36	1166061	84.2596
3024	导师	36	1166097	84.2622
3025	洗完	36	1166133	84.2648
3026	害	36	1166169	84.2674
3027	恋	36	1166205	84.2700
3028	特色	36	1166241	84.2726
3029	一位	36	1166277	84.2752
3030	大长	36	1166313	84.2778
3031	大学生	36	1166349	84.2804
3032	吃饺子	36	1166385	84.2830
3033	挣扎	36	1166421	84.2856
3034	失误	36	1166457	84.2882
3035	房	36	1166493	84.2908
3036	太快	36	1166529	84.2934
3037	及时	36	1166565	84.2960
3038	胳膊	36	1166601	84.2986
3039	平常	36	1166637	84.3012
3040	行业	36	1166673	84.3038
3041	上火	36	1166709	84.3064
3042	瑟	36	1166745	84.3090
3043	公众	36	1166781	84.3116
3044	真人	36	1166817	84.3142
3045	醒醒	36	1166853	84.3168
3046	非得	36	1166889	84.3194
3047	不断	36	1166925	84.3220
3048	包邮	36	1166961	84.3246
3049	广西	36	1166997	84.3272
3050	没看	36	1167033	84.3298
3051	报道	36	1167069	84.3324
3052	左边	36	1167105	84.3350
3053	舞	36	1167141	84.3376
3054	饼干	36	1167177	84.3402
3055	动车	36	1167213	84.3428
3056	忽略	36	1167249	84.3454
3057	力	36	1167285	84.3480
3058	剪头发	36	1167321	84.3506
3059	订	36	1167357	84.3532
3060	味儿	36	1167393	84.3558
3061	热情	36	1167429	84.3585
3062	礼貌	36	1167465	84.3611
3063	地震	36	1167501	84.3637
3064	吻	36	1167537	84.3663
3065	那位	36	1167573	84.3689
3066	魔	36	1167609	84.3715
3067	充	36	1167645	84.3741
3068	保养	36	1167681	84.3767
3069	首页	36	1167717	84.3793
3070	别急	36	1167753	84.3819
3071	歌手	36	1167789	84.3845
3072	夜猫子	36	1167825	84.3871
3073	发财	36	1167861	84.3897
3074	乱说	36	1167897	84.3923
3075	太忙	36	1167933	84.3949
3076	足够	36	1167969	84.3975
3077	招	36	1168005	84.4001
3078	正确	36	1168041	84.4027
3079	关于	36	1168077	84.4053
3080	给我发	36	1168113	84.4079
3081	屋里	36	1168149	84.4105
3082	说错	36	1168185	84.4131
3083	深刻	36	1168221	84.4157
3084	三星	36	1168257	84.4183
3085	女主	36	1168293	84.4209
3086	灰	36	1168329	84.4235
3087	签到	35	1168364	84.4260
3088	十二点	35	1168399	84.4285
3089	包括	35	1168434	84.4311
3090	眼影	35	1168469	84.4336
3091	一加	35	1168504	84.4361
3092	照相	35	1168539	84.4387
3093	客户	35	1168574	84.4412
3094	相爱	35	1168609	84.4437
3095	进行	35	1168644	84.4462
3096	有点儿	35	1168679	84.4488
3097	很累	35	1168714	84.4513
3098	二叔	35	1168749	84.4538
3099	热门	35	1168784	84.4564
3100	真有	35	1168819	84.4589
3101	主意	35	1168854	84.4614
3102	精致	35	1168889	84.4639
3103	互动	35	1168924	84.4665
3104	虎	35	1168959	84.4690
3105	人间	35	1168994	84.4715
3106	绝交	35	1169029	84.4741
3107	五月天	35	1169064	84.4766
3108	高手	35	1169099	84.4791
3109	吃晚饭	35	1169134	84.4817
3110	捉	35	1169169	84.4842
3111	都还没	35	1169204	84.4867
3112	考上	35	1169239	84.4892
3113	人会	35	1169274	84.4918
3114	帮助	35	1169309	84.4943
3115	至今	35	1169344	84.4968
3116	凤凰	35	1169379	84.4994
3117	投票	35	1169414	84.5019
3118	很小	35	1169449	84.5044
3119	行为	35	1169484	84.5069
3120	行李	35	1169519	84.5095
3121	加个	35	1169554	84.5120
3122	不仅	35	1169589	84.5145
3123	初恋	35	1169624	84.5171
3124	满满的	35	1169659	84.5196
3125	有点像	35	1169694	84.5221
3126	想开	35	1169729	84.5246
3127	那次	35	1169764	84.5272
3128	毒	35	1169799	84.5297
3129	酱	35	1169834	84.5322
3130	大餐	35	1169869	84.5348
3131	宁愿	35	1169904	84.5373
3132	太棒了	35	1169939	84.5398
3133	几岁	35	1169974	84.5424
3134	正面	35	1170009	84.5449
3135	爬山	35	1170044	84.5474
3136	吾	35	1170079	84.5499
3137	买来	35	1170114	84.5525
3138	打针	35	1170149	84.5550
3139	身份	35	1170184	84.5575
3140	一大堆	35	1170219	84.5601
3141	榴莲	35	1170254	84.5626
3142	少爷	35	1170289	84.5651
3143	第二次	35	1170324	84.5676
3144	我快	35	1170359	84.5702
3145	下课	35	1170394	84.5727
3146	不谢	35	1170429	84.5752
3147	长相	35	1170464	84.5778
3148	啥事	35	1170499	84.5803
3149	录	35	1170534	84.5828
3150	挺好吃	35	1170569	84.5853
3151	村	35	1170604	84.5879
3152	数字	35	1170639	84.5904
3153	特意	35	1170674	84.5929
3154	幸好	35	1170709	84.5955
3155	不必	35	1170744	84.5980
3156	片	35	1170779	84.6005
3157	包子	35	1170814	84.6031
3158	不久	35	1170849	84.6056
3159	嗷嗷	35	1170884	84.6081
3160	过段时间	35	1170919	84.6106
3161	姗姗	35	1170954	84.6132
3162	脑补	34	1170988	84.6156
3163	放过	34	1171022	84.6181
3164	治疗	34	1171056	84.6205
3165	材料	34	1171090	84.6230
3166	珠海	34	1171124	84.6255
3167	货	34	1171158	84.6279
3168	迷茫	34	1171192	84.6304
3169	三月	34	1171226	84.6328
3170	爪	34	1171260	84.6353
3171	会儿	34	1171294	84.6377
3172	散	34	1171328	84.6402
3173	听歌	34	1171362	84.6426
3174	到位	34	1171396	84.6451
3175	观察	34	1171430	84.6476
3176	且	34	1171464	84.6500
3177	困死	34	1171498	84.6525
3178	真诚	34	1171532	84.6549
3179	好困	34	1171566	84.6574
3180	遭	34	1171600	84.6598
3181	最高	34	1171634	84.6623
3182	地点	34	1171668	84.6648
3183	自恋	34	1171702	84.6672
3184	懂事	34	1171736	84.6697
3185	温州	34	1171770	84.6721
3186	食	34	1171804	84.6746
3187	六月	34	1171838	84.6770
3188	太好	34	1171872	84.6795
3189	美颜	34	1171906	84.6820
3190	好萌	34	1171940	84.6844
3191	溜达	34	1171974	84.6869
3192	一号	34	1172008	84.6893
3193	请教	34	1172042	84.6918
3194	无论	34	1172076	84.6942
3195	签证	34	1172110	84.6967
3196	那有	34	1172144	84.6992
3197	刀	34	1172178	84.7016
3198	残忍	34	1172212	84.7041
3199	发给你	34	1172246	84.7065
3200	飘	34	1172280	84.7090
3201	人多	34	1172314	84.7114
3202	一岁	34	1172348	84.7139
3203	衬衫	34	1172382	84.7164
3204	蹦	34	1172416	84.7188
3205	韩剧	34	1172450	84.7213
3206	思想	34	1172484	84.7237
3207	我想	34	1172518	84.7262
3208	可不可以	34	1172552	84.7286
3209	花儿	34	1172586	84.7311
3210	商量	34	1172620	84.7336
3211	导游	34	1172654	84.7360
3212	真是太	34	1172688	84.7385
3213	愁	34	1172722	84.7409
3214	湖北	34	1172756	84.7434
3215	热爱	34	1172790	84.7458
3216	心脏	34	1172824	84.7483
3217	那张	34	1172858	84.7507
3218	好些	34	1172892	84.7532
3219	心塞	34	1172926	84.7557
3220	答辩	34	1172960	84.7581
3221	收藏	34	1172994	84.7606
3222	叼	34	1173028	84.7630
3223	逻辑	34	1173062	84.7655
3224	钻石	34	1173096	84.7679
3225	挨	34	1173130	84.7704
3226	解放	34	1173164	84.7729
3227	摘	34	1173198	84.7753
3228	同一天	34	1173232	84.7778
3229	槽	34	1173266	84.7802
3230	使用	34	1173300	84.7827
3231	高大	34	1173334	84.7851
3232	一回	34	1173368	84.7876
3233	友谊	34	1173402	84.7901
3234	妖	34	1173436	84.7925
3235	同情	34	1173470	84.7950
3236	忽然	34	1173504	84.7974
3237	跳舞	34	1173538	84.7999
3238	乐观	34	1173572	84.8023
3239	美少女	34	1173606	84.8048
3240	傲娇	34	1173640	84.8073
3241	从不	34	1173674	84.8097
3242	知足	34	1173708	84.8122
3243	不发	34	1173742	84.8146
3244	呼呼	33	1173775	84.8170
3245	电影院	33	1173808	84.8194
3246	相处	33	1173841	84.8218
3247	轻易	33	1173874	84.8242
3248	感人	33	1173907	84.8266
3249	嘴里	33	1173940	84.8289
3250	真好	33	1173973	84.8313
3251	天呐	33	1174006	84.8337
3252	物理	33	1174039	84.8361
3253	大多数	33	1174072	84.8385
3254	于是	33	1174105	84.8409
3255	难度	33	1174138	84.8432
3256	一大早	33	1174171	84.8456
3257	蘑菇	33	1174204	84.8480
3258	人太多	33	1174237	84.8504
3259	围脖	33	1174270	84.8528
3260	汤圆	33	1174303	84.8552
3261	很近	33	1174336	84.8576
3262	许多	33	1174369	84.8599
3263	太丑	33	1174402	84.8623
3264	太难	33	1174435	84.8647
3265	思密达	33	1174468	84.8671
3266	樱花	33	1174501	84.8695
3267	汪	33	1174534	84.8719
3268	爱豆	33	1174567	84.8742
3269	上线	33	1174600	84.8766
3270	说法	33	1174633	84.8790
3271	真滴	33	1174666	84.8814
3272	校区	33	1174699	84.8838
3273	岁月	33	1174732	84.8862
3274	提示	33	1174765	84.8885
3275	真想	33	1174798	84.8909
3276	噻	33	1174831	84.8933
3277	时差	33	1174864	84.8957
3278	大方	33	1174897	84.8981
3279	高度	33	1174930	84.9005
3280	再来	33	1174963	84.9029
3281	小狗	33	1174996	84.9052
3282	文明	33	1175029	84.9076
3283	桃子	33	1175062	84.9100
3284	看不起	33	1175095	84.9124
3285	想太多	33	1175128	84.9148
3286	烦躁	33	1175161	84.9172
3287	放开	33	1175194	84.9195
3288	娜娜	33	1175227	84.9219
3289	求带	33	1175260	84.9243
3290	达	33	1175293	84.9267
3291	嘘	33	1175326	84.9291
3292	室内	33	1175359	84.9315
3293	一个多	33	1175392	84.9339
3294	爷	33	1175425	84.9362
3295	龙虾	33	1175458	84.9386
3296	李	33	1175491	84.9410
3297	电池	33	1175524	84.9434
3298	凑合	33	1175557	84.9458
3299	弯	33	1175590	84.9482
3300	睡一觉	33	1175623	84.9505
3301	不在乎	33	1175656	84.9529
3302	挣	33	1175689	84.9553
3303	片子	33	1175722	84.9577
3304	八月	33	1175755	84.9601
3305	升	32	1175787	84.9624
3306	不长	32	1175819	84.9647
3307	前段时间	32	1175851	84.9670
3308	人儿	32	1175883	84.9693
3309	证据	32	1175915	84.9716
3310	儿童	32	1175947	84.9740
3311	心累	32	1175979	84.9763
3312	睡个	32	1176011	84.9786
3313	寄给	32	1176043	84.9809
3314	软	32	1176075	84.9832
3315	灯	32	1176107	84.9855
3316	金毛	32	1176139	84.9878
3317	骨头	32	1176171	84.9901
3318	胖胖	32	1176203	84.9925
3319	噩梦	32	1176235	84.9948
3320	爱好	32	1176267	84.9971
3321	弱弱	32	1176299	84.9994
3322	双十	32	1176331	85.0017
3323	敷	32	1176363	85.0040
3324	备注	32	1176395	85.0063
3325	满满	32	1176427	85.0086
3326	日语	32	1176459	85.0110
3327	取关	32	1176491	85.0133
3328	市场	32	1176523	85.0156
3329	血	32	1176555	85.0179
3330	刘	32	1176587	85.0202
3331	过奖	32	1176619	85.0225
3332	一月	32	1176651	85.0248
3333	别怕	32	1176683	85.0271
3334	心事	32	1176715	85.0295
3335	一共	32	1176747	85.0318
3336	喝咖啡	32	1176779	85.0341
3337	清	32	1176811	85.0364
3338	念	32	1176843	85.0387
3339	不高	32	1176875	85.0410
3340	一根	32	1176907	85.0433
3341	认得	32	1176939	85.0456
3342	伟大	32	1176971	85.0480
3343	时尚	32	1177003	85.0503
3344	上瘾	32	1177035	85.0526
3345	骑车	32	1177067	85.0549
3346	留点	32	1177099	85.0572
3347	十斤	32	1177131	85.0595
3348	热闹	32	1177163	85.0618
3349	六个	32	1177195	85.0641
3350	酷	32	1177227	85.0665
3351	友情	32	1177259	85.0688
3352	羞涩	32	1177291	85.0711
3353	给你个	32	1177323	85.0734
3354	丸子	32	1177355	85.0757
3355	感兴趣	32	1177387	85.0780
3356	围巾	32	1177419	85.0803
3357	克	32	1177451	85.0826
3358	那要	32	1177483	85.0850
3359	哩	32	1177515	85.0873
3360	二十	32	1177547	85.0896
3361	海	32	1177579	85.0919
3362	惊	32	1177611	85.0942
3363	幼稚	32	1177643	85.0965
3364	行程	32	1177675	85.0988
3365	太重	32	1177707	85.1011
3366	拍戏	32	1177739	85.1035
3367	下雨天	32	1177771	85.1058
3368	相关	32	1177803	85.1081
3369	抱紧	32	1177835	85.1104
3370	数据	32	1177867	85.1127
3371	口罩	32	1177899	85.1150
3372	安全感	32	1177931	85.1173
3373	考完试	32	1177963	85.1196
3374	背着	32	1177995	85.1219
3375	今日	32	1178027	85.1243
3376	三次	32	1178059	85.1266
3377	膝盖	32	1178091	85.1289
3378	拖鞋	32	1178123	85.1312
3379	闹钟	32	1178155	85.1335
3380	天蝎	32	1178187	85.1358
3381	猴	32	1178219	85.1381
3382	贵州	32	1178251	85.1404
3383	爪子	32	1178283	85.1428
3384	私	32	1178315	85.1451
3385	只好	32	1178347	85.1474
3386	天使	32	1178379	85.1497
3387	普通话	32	1178411	85.1520
3388	想见	32	1178443	85.1543
3389	全家	31	1178474	85.1566
3390	不小	31	1178505	85.1588
3391	麻	31	1178536	85.1610
3392	搭配	31	1178567	85.1633
3393	动漫	31	1178598	85.1655
3394	油腻	31	1178629	85.1678
3395	猫咪	31	1178660	85.1700
3396	直到	31	1178691	85.1722
3397	出生	31	1178722	85.1745
3398	真幸福	31	1178753	85.1767
3399	墙	31	1178784	85.1790
