rank	word	freq	cum_freq	cum_pct
41522	我常来	3	5411724	97.6623
41523	买撒子	3	5411727	97.6623
41524	患难见真情	3	5411730	97.6624
41525	黑河	3	5411733	97.6624
41526	卖场	3	5411736	97.6625
41527	美罗城	3	5411739	97.6626
41528	啪啦	3	5411742	97.6626
41529	伤痕	3	5411745	97.6627
41530	四页	3	5411748	97.6627
41531	猛长	3	5411751	97.6628
41532	邻里	3	5411754	97.6628
41533	诺一比	3	5411757	97.6629
41534	大跌	3	5411760	97.6629
41535	环是	3	5411763	97.6630
41536	担责任	3	5411766	97.6630
41537	大腹便便	3	5411769	97.6631
41538	不迷	3	5411772	97.6632
41539	镇魂	3	5411775	97.6632
41540	强不强	3	5411778	97.6633
41541	急急忙忙	3	5411781	97.6633
41542	订到	3	5411784	97.6634
41543	共赏	3	5411787	97.6634
41544	秋香	3	5411790	97.6635
41545	一餐饭	3	5411793	97.6635
41546	好瓜	3	5411796	97.6636
41547	小屏	3	5411799	97.6636
41548	马来西亚人	3	5411802	97.6637
41549	再飞	3	5411805	97.6637
41550	铁血	3	5411808	97.6638
41551	送还	3	5411811	97.6639
41552	微张	3	5411814	97.6639
41553	每一集	3	5411817	97.6640
41554	岁月流逝	3	5411820	97.6640
41555	鱼鳞	3	5411823	97.6641
41556	人地	3	5411826	97.6641
41557	大改	3	5411829	97.6642
41558	黑腐	3	5411832	97.6642
41559	你露	3	5411835	97.6643
41560	洗头膏	3	5411838	97.6643
41561	狗咬吕洞宾	3	5411841	97.6644
41562	露华浓	3	5411844	97.6644
41563	懂嘻哈	3	5411847	97.6645
41564	呼呼大睡	3	5411850	97.6646
41565	鞠骑	3	5411853	97.6646
41566	刚完	3	5411856	97.6647
41567	动嘴	3	5411859	97.6647
41568	未尝不可	3	5411862	97.6648
41569	不倦	3	5411865	97.6648
41570	包呀	3	5411868	97.6649
41571	蛋黄派	3	5411871	97.6649
41572	客客	3	5411874	97.6650
41573	有晨晨	3	5411877	97.6650
41574	号会	3	5411880	97.6651
41575	酷点	3	5411883	97.6652
41576	旅个	3	5411886	97.6652
41577	判若两人	3	5411889	97.6653
41578	美吕	3	5411892	97.6653
41579	双语	3	5411895	97.6654
41580	鬼晓得	3	5411898	97.6654
41581	多火	3	5411901	97.6655
41582	能补	3	5411904	97.6655
41583	明会	3	5411907	97.6656
41584	得话	3	5411910	97.6656
41585	冲刷	3	5411913	97.6657
41586	三姑六婆	3	5411916	97.6657
41587	太宠	3	5411919	97.6658
41588	白到	3	5411922	97.6659
41589	赵又廷别	3	5411925	97.6659
41590	荷兰队	3	5411928	97.6660
41591	不同凡响	3	5411931	97.6660
41592	瑞星	3	5411934	97.6661
41593	培训师	3	5411937	97.6661
41594	油桃	3	5411940	97.6662
41595	二十一岁	3	5411943	97.6662
41596	差不差	3	5411946	97.6663
41597	打几折	3	5411949	97.6663
41598	先对	3	5411952	97.6664
41599	馄	3	5411955	97.6665
41600	逞能	3	5411958	97.6665
41601	福宝	3	5411961	97.6666
41602	口角	3	5411964	97.6666
41603	以翔	3	5411967	97.6667
41604	漫画书	3	5411970	97.6667
41605	开创	3	5411973	97.6668
41606	同仁堂	3	5411976	97.6668
41607	家法	3	5411979	97.6669
41608	茄汁	3	5411982	97.6669
41609	套鞋	3	5411985	97.6670
41610	婉拒	3	5411988	97.6670
41611	最多算	3	5411991	97.6671
41612	没传	3	5411994	97.6672
41613	恍如隔世	3	5411997	97.6672
41614	六子	3	5412000	97.6673
41615	出门儿	3	5412003	97.6673
41616	年休假	3	5412006	97.6674
41617	调去	3	5412009	97.6674
41618	凯哥帅	3	5412012	97.6675
41619	简短	3	5412015	97.6675
41620	格子裙	3	5412018	97.6676
41621	威远	3	5412021	97.6676
41622	冲昏头脑	3	5412024	97.6677
41623	搞不到	3	5412027	97.6678
41624	远在天边	3	5412030	97.6678
41625	波恩	3	5412033	97.6679
41626	红太狼	3	5412036	97.6679
41627	有现	3	5412039	97.6680
41628	掺杂	3	5412042	97.6680
41629	凹下去	3	5412045	97.6681
41630	胖手	3	5412048	97.6681
41631	发颠	3	5412051	97.6682
41632	荷兹	3	5412054	97.6682
41633	看个够	3	5412057	97.6683
41634	韦	3	5412060	97.6683
41635	造价员	3	5412063	97.6684
41636	八早	3	5412066	97.6685
41637	建瓯	3	5412069	97.6685
41638	照不到	3	5412072	97.6686
41639	巨龙	3	5412075	97.6686
41640	短租	3	5412078	97.6687
41641	凑上去	3	5412081	97.6687
41642	经典之作	3	5412084	97.6688
41643	动动手	3	5412087	97.6688
41644	快多	3	5412090	97.6689
41645	稳得	3	5412093	97.6689
41646	白球	3	5412096	97.6690
41647	以色列	3	5412099	97.6691
41648	三顾茅庐	3	5412102	97.6691
41649	毫不留情	3	5412105	97.6692
41650	个例	3	5412108	97.6692
41651	如此说来	3	5412111	97.6693
41652	跟帖	3	5412114	97.6693
41653	我行我素	3	5412117	97.6694
41654	踮起	3	5412120	97.6694
41655	说件	3	5412123	97.6695
41656	一梦	3	5412126	97.6695
41657	羽化	3	5412129	97.6696
41658	活个	3	5412132	97.6696
41659	求中	3	5412135	97.6697
41660	缝线	3	5412138	97.6698
41661	值不值	3	5412141	97.6698
41662	豪妹	3	5412144	97.6699
41663	雪太大	3	5412147	97.6699
41664	六中	3	5412150	97.6700
41665	中年男子	3	5412153	97.6700
41666	转钟	3	5412156	97.6701
41667	地矿	3	5412159	97.6701
41668	老饿	3	5412162	97.6702
41669	脑胀	3	5412165	97.6702
41670	就练	3	5412168	97.6703
41671	去加	3	5412171	97.6704
41672	萝卜腿	3	5412174	97.6704
41673	嘴大	3	5412177	97.6705
41674	志朋	3	5412180	97.6705
41675	搞掉	3	5412183	97.6706
41676	严加管教	3	5412186	97.6706
41677	为歉	3	5412189	97.6707
41678	快生个	3	5412192	97.6707
41679	马菇	3	5412195	97.6708
41680	团伙	3	5412198	97.6708
41681	大少爷	3	5412201	97.6709
41682	中箭	3	5412204	97.6709
41683	优优	3	5412207	97.6710
41684	首脑	3	5412210	97.6711
41685	花衣服	3	5412213	97.6711
41686	花到	3	5412216	97.6712
41687	几处	3	5412219	97.6712
41688	一刀两断	3	5412222	97.6713
41689	粟	3	5412225	97.6713
41690	赠人	3	5412228	97.6714
41691	手有	3	5412231	97.6714
41692	重活	3	5412234	97.6715
41693	美不胜收	3	5412237	97.6715
41694	眼浅	3	5412240	97.6716
41695	说贵	3	5412243	97.6716
41696	二伯	3	5412246	97.6717
41697	两周年	3	5412249	97.6718
41698	水坑	3	5412252	97.6718
41699	眼皮底下	3	5412255	97.6719
41700	策	3	5412258	97.6719
41701	首场	3	5412261	97.6720
41702	蓝眼睛	3	5412264	97.6720
41703	半期	3	5412267	97.6721
41704	下马	3	5412270	97.6721
41705	黄梅戏	3	5412273	97.6722
41706	两批	3	5412276	97.6722
41707	切号	3	5412279	97.6723
41708	年龄阶段	3	5412282	97.6724
41709	很玄	3	5412285	97.6724
41710	下批	3	5412288	97.6725
41711	禁烟	3	5412291	97.6725
41712	腰不疼	3	5412294	97.6726
41713	耍起来	3	5412297	97.6726
41714	老尹	3	5412300	97.6727
41715	开撒	3	5412303	97.6727
41716	光启城	3	5412306	97.6728
41717	几画	3	5412309	97.6728
41718	寒梅	3	5412312	97.6729
41719	双蛋	3	5412315	97.6729
41720	上阵	3	5412318	97.6730
41721	求加	3	5412321	97.6731
41722	网格	3	5412324	97.6731
41723	舅子	3	5412327	97.6732
41724	银包	3	5412330	97.6732
41725	跃鹏	3	5412333	97.6733
41726	美肤	3	5412336	97.6733
41727	重邮	3	5412339	97.6734
41728	哪级	3	5412342	97.6734
41729	胜利者	3	5412345	97.6735
41730	失败者	3	5412348	97.6735
41731	过户	3	5412351	97.6736
41732	大亮	3	5412354	97.6737
41733	原委	3	5412357	97.6737
41734	乱加	3	5412360	97.6738
41735	加在	3	5412363	97.6738
41736	输掉	3	5412366	97.6739
41737	补档	3	5412369	97.6739
41738	一百多条	3	5412372	97.6740
41739	加剧	3	5412375	97.6740
41740	找人带	3	5412378	97.6741
41741	长汀	3	5412381	97.6741
41742	速腾	3	5412384	97.6742
41743	真久	3	5412387	97.6742
41744	无愧于	3	5412390	97.6743
41745	卖不动	3	5412393	97.6744
41746	我鱼	3	5412396	97.6744
41747	深海鱼	3	5412399	97.6745
41748	多吃些	3	5412402	97.6745
41749	逛下	3	5412405	97.6746
41750	裙裤	3	5412408	97.6746
41751	要测	3	5412411	97.6747
41752	古话	3	5412414	97.6747
41753	形婚	3	5412417	97.6748
41754	霏霏	3	5412420	97.6748
41755	心不在	3	5412423	97.6749
41756	放着不管	3	5412426	97.6750
41757	阴凉处	3	5412429	97.6750
41758	上进	3	5412432	97.6751
41759	明月刀	3	5412435	97.6751
41760	尾音	3	5412438	97.6752
41761	持股	3	5412441	97.6752
41762	东北大学	3	5412444	97.6753
41763	萝岗	3	5412447	97.6753
41764	拿得起	3	5412450	97.6754
41765	不太热	3	5412453	97.6754
41766	没皮没脸	3	5412456	97.6755
41767	吻痕	3	5412459	97.6755
41768	饼铛	3	5412462	97.6756
41769	党徽	3	5412465	97.6757
41770	旅行者	3	5412468	97.6757
41771	寡淡	3	5412471	97.6758
41772	落荒而逃	3	5412474	97.6758
41773	我升	3	5412477	97.6759
41774	包青天	3	5412480	97.6759
41775	臭姐	3	5412483	97.6760
41776	飞不飞	3	5412486	97.6760
41777	成马	3	5412489	97.6761
41778	热情接待	3	5412492	97.6761
41779	唇辣	3	5412495	97.6762
41780	苟到	3	5412498	97.6763
41781	出其不意	3	5412501	97.6763
41782	最穷	3	5412504	97.6764
41783	老毕	3	5412507	97.6764
41784	套图	3	5412510	97.6765
41785	除开	3	5412513	97.6765
41786	寻晚	3	5412516	97.6766
41787	蒜头	3	5412519	97.6766
41788	小六	3	5412522	97.6767
41789	宋狗	3	5412525	97.6767
41790	装疯卖傻	3	5412528	97.6768
41791	不清不楚	3	5412531	97.6768
41792	鳞	3	5412534	97.6769
41793	迷魂	3	5412537	97.6770
41794	多装	3	5412540	97.6770
41795	卡壳	3	5412543	97.6771
41796	老掉牙	3	5412546	97.6771
41797	摄影棚	3	5412549	97.6772
41798	催人老	3	5412552	97.6772
41799	我水	3	5412555	97.6773
41800	贪心不足	3	5412558	97.6773
41801	颠颠	3	5412561	97.6774
41802	那屋	3	5412564	97.6774
41803	搭线	3	5412567	97.6775
41804	穿白	3	5412570	97.6776
41805	谈笑风生	3	5412573	97.6776
41806	一派胡言	3	5412576	97.6777
41807	想刷	3	5412579	97.6777
41808	可带	3	5412582	97.6778
41809	串哥	3	5412585	97.6778
41810	套件	3	5412588	97.6779
41811	打工妹	3	5412591	97.6779
41812	坦白说	3	5412594	97.6780
41813	书香门第	3	5412597	97.6780
41814	大想	3	5412600	97.6781
41815	恰饭	3	5412603	97.6781
41816	锌	3	5412606	97.6782
41817	失物招领	3	5412609	97.6783
41818	度角	3	5412612	97.6783
41819	票贵	3	5412615	97.6784
41820	世锦赛	3	5412618	97.6784
41821	请过	3	5412621	97.6785
41822	揠苗助长	3	5412624	97.6785
41823	海扁	3	5412627	97.6786
41824	大董	3	5412630	97.6786
41825	为辅	3	5412633	97.6787
41826	川字	3	5412636	97.6787
41827	个班	3	5412639	97.6788
41828	油量	3	5412642	97.6789
41829	风景线	3	5412645	97.6789
41830	二合一	3	5412648	97.6790
41831	师大附中	3	5412651	97.6790
41832	停药	3	5412654	97.6791
41833	心霓	3	5412657	97.6791
41834	赏个	3	5412660	97.6792
41835	还苦	3	5412663	97.6792
41836	对饮	3	5412666	97.6793
41837	土豆条	3	5412669	97.6793
41838	挺怪	3	5412672	97.6794
41839	看得开	3	5412675	97.6794
41840	荼	3	5412678	97.6795
41841	好防	3	5412681	97.6796
41842	回给	3	5412684	97.6796
41843	讲开	3	5412687	97.6797
41844	节来	3	5412690	97.6797
41845	镜头感	3	5412693	97.6798
41846	坦坦	3	5412696	97.6798
41847	北动	3	5412699	97.6799
41848	戒赌	3	5412702	97.6799
41849	没炸	3	5412705	97.6800
41850	胸衣	3	5412708	97.6800
41851	虐点	3	5412711	97.6801
41852	离着	3	5412714	97.6801
41853	实实在在	3	5412717	97.6802
41854	平常人	3	5412720	97.6803
41855	弄碎	3	5412723	97.6803
41856	生机	3	5412726	97.6804
41857	造句	3	5412729	97.6804
41858	字面上	3	5412732	97.6805
41859	变化无常	3	5412735	97.6805
41860	生虫	3	5412738	97.6806
41861	投影仪	3	5412741	97.6806
41862	金钱豹	3	5412744	97.6807
41863	太配	3	5412747	97.6807
41864	其他同学	3	5412750	97.6808
41865	十七八岁	3	5412753	97.6809
41866	搜小	3	5412756	97.6809
41867	雅评	3	5412759	97.6810
41868	雅赞	3	5412762	97.6810
41869	中老年人	3	5412765	97.6811
41870	展品	3	5412768	97.6811
41871	精打细算	3	5412771	97.6812
41872	配过	3	5412774	97.6812
41873	大绿	3	5412777	97.6813
41874	做鬼脸	3	5412780	97.6813
41875	付诸行动	3	5412783	97.6814
41876	折耳猫	3	5412786	97.6814
41877	祭	3	5412789	97.6815
41878	男神来	3	5412792	97.6816
41879	二锅	3	5412795	97.6816
41880	看尽	3	5412798	97.6817
41881	冬令	3	5412801	97.6817
41882	工科大学	3	5412804	97.6818
41883	决断	3	5412807	97.6818
41884	子要	3	5412810	97.6819
41885	老累	3	5412813	97.6819
41886	整惨	3	5412816	97.6820
41887	搜个	3	5412819	97.6820
41888	撰稿人	3	5412822	97.6821
41889	删完	3	5412825	97.6822
41890	游回去	3	5412828	97.6822
41891	灯开	3	5412831	97.6823
41892	脸脸	3	5412834	97.6823
41893	血气方刚	3	5412837	97.6824
41894	男主好	3	5412840	97.6824
41895	横向	3	5412843	97.6825
41896	甩个	3	5412846	97.6825
41897	拍醒	3	5412849	97.6826
41898	回快	3	5412852	97.6826
41899	鼓手	3	5412855	97.6827
41900	打会	3	5412858	97.6827
41901	问诊	3	5412861	97.6828
41902	唇线	3	5412864	97.6829
41903	我流	3	5412867	97.6829
41904	总发	3	5412870	97.6830
41905	滞后	3	5412873	97.6830
41906	海是	3	5412876	97.6831
41907	褐	3	5412879	97.6831
41908	驻唱	3	5412882	97.6832
41909	发单	3	5412885	97.6832
41910	开席	3	5412888	97.6833
41911	花得	3	5412891	97.6833
41912	我糙	3	5412894	97.6834
41913	多言	3	5412897	97.6835
41914	坦坦荡荡	3	5412900	97.6835
41915	会卖萌	3	5412903	97.6836
41916	赏识	3	5412906	97.6836
41917	闲愁	3	5412909	97.6837
41918	装蒜	3	5412912	97.6837
41919	补剧	3	5412915	97.6838
41920	八强	3	5412918	97.6838
41921	打打气	3	5412921	97.6839
41922	浓厚	3	5412924	97.6839
41923	六神	3	5412927	97.6840
41924	羔羊	3	5412930	97.6840
41925	手纹	3	5412933	97.6841
41926	小迷糊	3	5412936	97.6842
41927	牙科	3	5412939	97.6842
41928	艾艾	3	5412942	97.6843
41929	童趣	3	5412945	97.6843
41930	爱困	3	5412948	97.6844
41931	得赞	3	5412951	97.6844
41932	网断	3	5412954	97.6845
41933	木锤	3	5412957	97.6845
41934	老姜	3	5412960	97.6846
41935	整袋	3	5412963	97.6846
41936	卖烟	3	5412966	97.6847
41937	如鲠在喉	3	5412969	97.6848
41938	逃婚	3	5412972	97.6848
41939	心到	3	5412975	97.6849
41940	瘦滴	3	5412978	97.6849
41941	纳豆	3	5412981	97.6850
41942	宽厚	3	5412984	97.6850
41943	遍数	3	5412987	97.6851
41944	偷师	3	5412990	97.6851
41945	拉不上	3	5412993	97.6852
41946	正方形	3	5412996	97.6852
41947	政史	3	5412999	97.6853
41948	五人	3	5413002	97.6853
41949	提及	3	5413005	97.6854
41950	迁走	3	5413008	97.6855
41951	个路	3	5413011	97.6855
41952	先醉	3	5413014	97.6856
41953	幻象	3	5413017	97.6856
41954	复兴	3	5413020	97.6857
41955	排长	3	5413023	97.6857
41956	纸醉金迷	3	5413026	97.6858
41957	当猪	3	5413029	97.6858
41958	鼓起来	3	5413032	97.6859
41959	心胸狭隘	3	5413035	97.6859
41960	上推	3	5413038	97.6860
41961	染眉膏	3	5413041	97.6861
41962	拿支	3	5413044	97.6861
41963	这样一来	3	5413047	97.6862
41964	遂昌	3	5413050	97.6862
41965	不臭	3	5413053	97.6863
41966	四项	3	5413056	97.6863
41967	递交	3	5413059	97.6864
41968	小盒	3	5413062	97.6864
41969	实地考察	3	5413065	97.6865
41970	歪楼	3	5413068	97.6865
41971	怪谈	3	5413071	97.6866
41972	小诗妹	3	5413074	97.6866
41973	短小精悍	3	5413077	97.6867
41974	长衫	3	5413080	97.6868
41975	内能	3	5413083	97.6868
41976	行头	3	5413086	97.6869
41977	搭桥	3	5413089	97.6869
41978	发油	3	5413092	97.6870
41979	乐天派	3	5413095	97.6870
41980	码住	3	5413098	97.6871
41981	切好	3	5413101	97.6871
41982	甜橙	3	5413104	97.6872
41983	倍速	3	5413107	97.6872
41984	土包子	3	5413110	97.6873
41985	起痘	3	5413113	97.6874
41986	水平线	3	5413116	97.6874
41987	空庭春欲晚	3	5413119	97.6875
41988	嘿哟	3	5413122	97.6875
41989	天再	3	5413125	97.6876
41990	路要	3	5413128	97.6876
41991	竞速	3	5413131	97.6877
41992	火个	3	5413134	97.6877
41993	撑起来	3	5413137	97.6878
41994	达县	3	5413140	97.6878
41995	要保	3	5413143	97.6879
41996	人久	3	5413146	97.6879
41997	招蜂引蝶	3	5413149	97.6880
41998	巍巍	3	5413152	97.6881
41999	先下手为强	3	5413155	97.6881
42000	每看	3	5413158	97.6882
42001	萌蠢	3	5413161	97.6882
42002	斧子	3	5413164	97.6883
42003	杭州市	3	5413167	97.6883
42004	刺身	3	5413170	97.6884
42005	家宝	3	5413173	97.6884
42006	可困	3	5413176	97.6885
42007	儿骗	3	5413179	97.6885
42008	现款	3	5413182	97.6886
42009	一阳指	3	5413185	97.6886
42010	冷耶	3	5413188	97.6887
42011	十六天	3	5413191	97.6888
42012	凉生	3	5413194	97.6888
42013	着劲儿	3	5413197	97.6889
42014	错付	3	5413200	97.6889
42015	路在何方	3	5413203	97.6890
42016	活都	3	5413206	97.6890
42017	古琴	3	5413209	97.6891
42018	蛮累	3	5413212	97.6891
42019	同价	3	5413215	97.6892
42020	熟肉	3	5413218	97.6892
42021	海味	3	5413221	97.6893
42022	白驹过隙	3	5413224	97.6894
42023	照拍	3	5413227	97.6894
42024	如痴如醉	3	5413230	97.6895
42025	大逆不道	3	5413233	97.6895
42026	青山湖	3	5413236	97.6896
42027	整治	3	5413239	97.6896
42028	扁平	3	5413242	97.6897
42029	四颗星	3	5413245	97.6897
42030	内陆	3	5413248	97.6898
42031	先写	3	5413251	97.6898
42032	当宅	3	5413254	97.6899
42033	照生	3	5413257	97.6899
42034	报恩寺	3	5413260	97.6900
42035	雁塔	3	5413263	97.6901
42036	中层	3	5413266	97.6901
42037	上得起	3	5413269	97.6902
42038	中产阶级	3	5413272	97.6902
42039	太补	3	5413275	97.6903
42040	好尬	3	5413278	97.6903
42041	长势	3	5413281	97.6904
42042	长宽	3	5413284	97.6904
42043	隆胸	3	5413287	97.6905
42044	会换	3	5413290	97.6905
42045	添哥	3	5413293	97.6906
42046	谕哥	3	5413296	97.6907
42047	铁牛	3	5413299	97.6907
42048	专找	3	5413302	97.6908
42049	蠢人	3	5413305	97.6908
42050	不慌不忙	3	5413308	97.6909
42051	琼	3	5413311	97.6909
42052	黄包	3	5413314	97.6910
42053	看马	3	5413317	97.6910
42054	冤家	3	5413320	97.6911
42055	老夸	3	5413323	97.6911
42056	老谭	3	5413326	97.6912
42057	低潮期	3	5413329	97.6912
42058	省里	3	5413332	97.6913
42059	水利	3	5413335	97.6914
42060	泛红	3	5413338	97.6914
42061	超饿	3	5413341	97.6915
42062	我坏	3	5413344	97.6915
42063	庸人自扰	3	5413347	97.6916
42064	会意	3	5413350	97.6916
42065	撇下	3	5413353	97.6917
42066	俩对	3	5413356	97.6917
42067	一连串	3	5413359	97.6918
42068	火上	3	5413362	97.6918
42069	那地	3	5413365	97.6919
42070	小圆点	3	5413368	97.6920
42071	大金刚	3	5413371	97.6920
42072	爸用	3	5413374	97.6921
42073	却品	3	5413377	97.6921
42074	可真会	3	5413380	97.6922
42075	好山好水	3	5413383	97.6922
42076	贵庚	3	5413386	97.6923
42077	卖鞋	3	5413389	97.6923
42078	小洲	3	5413392	97.6924
42079	灯不亮	3	5413395	97.6924
42080	阿正	3	5413398	97.6925
42081	该碎觉	3	5413401	97.6925
42082	为非作歹	3	5413404	97.6926
42083	钰姐	3	5413407	97.6927
42084	雨来	3	5413410	97.6927
42085	吃勒	3	5413413	97.6928
42086	上博	3	5413416	97.6928
42087	人狗	3	5413419	97.6929
42088	三栋	3	5413422	97.6929
42089	可疼	3	5413425	97.6930
42090	貂绒	3	5413428	97.6930
42091	轻轻地	3	5413431	97.6931
42092	六千多	3	5413434	97.6931
42093	结亲	3	5413437	97.6932
42094	书屋	3	5413440	97.6933
42095	还厚	3	5413443	97.6933
42096	传好	3	5413446	97.6934
42097	抓得	3	5413449	97.6934
42098	详聊	3	5413452	97.6935
42099	显露出来	3	5413455	97.6935
42100	红透	3	5413458	97.6936
42101	筹款	3	5413461	97.6936
42102	看泰剧	3	5413464	97.6937
42103	中影	3	5413467	97.6937
42104	海陆空	3	5413470	97.6938
42105	墨言	3	5413473	97.6938
42106	用大号	3	5413476	97.6939
42107	滨	3	5413479	97.6940
42108	净水	3	5413482	97.6940
42109	赌局	3	5413485	97.6941
42110	芍药居	3	5413488	97.6941
42111	淡水鱼	3	5413491	97.6942
42112	全说	3	5413494	97.6942
42113	固步自封	3	5413497	97.6943
42114	人聊	3	5413500	97.6943
42115	补好	3	5413503	97.6944
42116	惨不惨	3	5413506	97.6944
42117	戏梦	3	5413509	97.6945
42118	花魁	3	5413512	97.6946
42119	清幽	3	5413515	97.6946
42120	三米	3	5413518	97.6947
42121	狗皮	3	5413521	97.6947
42122	超常发挥	3	5413524	97.6948
42123	没艾特	3	5413527	97.6948
42124	开馆	3	5413530	97.6949
42125	无量	3	5413533	97.6949
42126	蚕蛾	3	5413536	97.6950
42127	再存	3	5413539	97.6950
42128	垂柳	3	5413542	97.6951
42129	三室一厅	3	5413545	97.6951
42130	用人	3	5413548	97.6952
42131	一字一句	3	5413551	97.6953
42132	闯出	3	5413554	97.6953
42133	如鱼得水	3	5413557	97.6954
42134	奖给	3	5413560	97.6954
42135	远看	3	5413563	97.6955
42136	小辈	3	5413566	97.6955
42137	开道	3	5413569	97.6956
42138	前些年	3	5413572	97.6956
42139	私通	3	5413575	97.6957
42140	磨合期	3	5413578	97.6957
42141	盛气凌人	3	5413581	97.6958
42142	饵丝	3	5413584	97.6959
42143	红专	3	5413587	97.6959
42144	贫农	3	5413590	97.6960
42145	整得成	3	5413593	97.6960
42146	麦蒂	3	5413596	97.6961
42147	买电	3	5413599	97.6961
42148	诬赖	3	5413602	97.6962
42149	随你挑	3	5413605	97.6962
42150	完标	3	5413608	97.6963
42151	独角戏	3	5413611	97.6963
42152	听书	3	5413614	97.6964
42153	运往	3	5413617	97.6964
42154	时效	3	5413620	97.6965
42155	租客	3	5413623	97.6966
42156	婚姻大事	3	5413626	97.6966
42157	烦到	3	5413629	97.6967
42158	柚	3	5413632	97.6967
42159	一兜	3	5413635	97.6968
42160	数计	3	5413638	97.6968
42161	清镇	3	5413641	97.6969
42162	冲绳	3	5413644	97.6969
42163	煽	3	5413647	97.6970
42164	凑单	3	5413650	97.6970
42165	去切	3	5413653	97.6971
42166	小门	3	5413656	97.6971
42167	无为	3	5413659	97.6972
42168	一长串	3	5413662	97.6973
42169	欺压	3	5413665	97.6973
42170	椰丝	3	5413668	97.6974
42171	两条船	3	5413671	97.6974
42172	白学	3	5413674	97.6975
42173	杂费	3	5413677	97.6975
42174	弄混	3	5413680	97.6976
42175	回首往事	3	5413683	97.6976
42176	明锅	3	5413686	97.6977
42177	单卖	3	5413689	97.6977
42178	大红袍	3	5413692	97.6978
42179	道口	3	5413695	97.6979
42180	古城区	3	5413698	97.6979
42181	特不	3	5413701	97.6980
42182	好帮手	3	5413704	97.6980
42183	山农	3	5413707	97.6981
42184	乱带	3	5413710	97.6981
42185	水培	3	5413713	97.6982
42186	上刻	3	5413716	97.6982
42187	秦始皇陵	3	5413719	97.6983
42188	复颜	3	5413722	97.6983
42189	我迪	3	5413725	97.6984
42190	割爱	3	5413728	97.6984
42191	有多苦	3	5413731	97.6985
42192	带头作用	3	5413734	97.6986
42193	黯然销魂	3	5413737	97.6986
42194	所受	3	5413740	97.6987
42195	后过	3	5413743	97.6987
42196	加面	3	5413746	97.6988
42197	海带丝	3	5413749	97.6988
42198	收声	3	5413752	97.6989
42199	痛仰	3	5413755	97.6989
42200	新装修	3	5413758	97.6990
42201	交啦	3	5413761	97.6990
42202	包么	3	5413764	97.6991
42203	狗来	3	5413767	97.6992
42204	脑科	3	5413770	97.6992
42205	年初三	3	5413773	97.6993
42206	郁郁寡欢	3	5413776	97.6993
42207	中人	3	5413779	97.6994
42208	四分钟	3	5413782	97.6994
42209	逃过一劫	3	5413785	97.6995
42210	人非	3	5413788	97.6995
42211	那群人	3	5413791	97.6996
42212	一奶	3	5413794	97.6996
42213	长舌妇	3	5413797	97.6997
42214	潜心	3	5413800	97.6997
42215	凯旋归来	3	5413803	97.6998
42216	二套	3	5413806	97.6999
42217	抢人	3	5413809	97.6999
42218	小洲村	3	5413812	97.7000
42219	连人	3	5413815	97.7000
42220	黑牛	3	5413818	97.7001
42221	蕉蕉	3	5413821	97.7001
42222	进液	3	5413824	97.7002
42223	农活	3	5413827	97.7002
42224	笨手笨脚	3	5413830	97.7003
42225	姐俩	3	5413833	97.7003
42226	鞋型	3	5413836	97.7004
42227	吃滴	3	5413839	97.7005
42228	带玉	3	5413842	97.7005
42229	确有	3	5413845	97.7006
42230	祖父母	3	5413848	97.7006
42231	查得	3	5413851	97.7007
42232	铁丝	3	5413854	97.7007
42233	灌好	3	5413857	97.7008
42234	锣	3	5413860	97.7008
42235	泡点	3	5413863	97.7009
42236	漏光	3	5413866	97.7009
42237	芒果汁	3	5413869	97.7010
42238	剩在	3	5413872	97.7010
42239	四段	3	5413875	97.7011
42240	我尬	3	5413878	97.7012
42241	循环赛	3	5413881	97.7012
42242	记者团	3	5413884	97.7013
42243	顶梁柱	3	5413887	97.7013
42244	袍	3	5413890	97.7014
42245	回忆录	3	5413893	97.7014
42246	钢琴师	3	5413896	97.7015
42247	过把瘾	3	5413899	97.7015
42248	蜡肠	3	5413902	97.7016
42249	发红	3	5413905	97.7016
42250	国展	3	5413908	97.7017
42251	天堂鸟	3	5413911	97.7018
42252	拍来	3	5413914	97.7018
42253	恬静	3	5413917	97.7019
42254	哪快	3	5413920	97.7019
42255	肉太多	3	5413923	97.7020
42256	脸疼	3	5413926	97.7020
42257	不黄	3	5413929	97.7021
42258	教下	3	5413932	97.7021
42259	不圆	3	5413935	97.7022
42260	战机	3	5413938	97.7022
42261	琦姐	3	5413941	97.7023
42262	老怕	3	5413944	97.7023
42263	一学	3	5413947	97.7024
42264	换手	3	5413950	97.7025
42265	爆辣	3	5413953	97.7025
42266	管委会	3	5413956	97.7026
42267	与其说是	3	5413959	97.7026
42268	阻生齿	3	5413962	97.7027
42269	第二颗	3	5413965	97.7027
42270	集是	3	5413968	97.7028
42271	研究所	3	5413971	97.7028
42272	不知去向	3	5413974	97.7029
42273	谨言	3	5413977	97.7029
42274	芳踪	3	5413980	97.7030
42275	迷醉	3	5413983	97.7031
42276	磕碰	3	5413986	97.7031
42277	问声	3	5413989	97.7032
42278	拿张	3	5413992	97.7032
42279	嫔妃	3	5413995	97.7033
42280	伊甸园	3	5413998	97.7033
42281	说子	3	5414001	97.7034
42282	不批	3	5414004	97.7034
